-11,-27,-72,22,-81,94,82,36,64,63,-36,5,-45,-77,101,-51,-95,11,-48,-31,-1,
0,-74,97,27,16,44,8,46,-91,-94,37,74,-51,-93,72,-96,59,-82,-18,77,1,
-8,-20,-70,28,-82,102,79,38,68,63,-33,7,-40,-75,102,-43,-90,15,-42,-27,-1,
3,-72,98,24,17,40,3,49,-90,-87,36,75,-53,-95,75,-96,63,-81,-15,80,1,
-12,-22,-72,22,-82,96,77,32,67,60,-33,5,-39,-76,104,-50,-93,11,-48,-29,-1,
-9,-25,-72,22,-82,98,74,33,68,60,-34,7,-38,-76,100,-49,-93,9,-47,-30,-1,
-5,-71,96,29,16,38,6,51,-92,-88,33,78,-52,-97,74,-95,64,-81,-18,81,1,
-6,-67,91,27,14,40,12,45,-95,-88,43,78,-56,-95,71,-96,62,-82,-14,79,1,
-8,-69,97,25,16,39,12,46,-95,-91,34,77,-53,-96,73,-96,64,-82,-17,76,1,
-7,-69,99,29,15,38,10,44,-93,-96,36,79,-52,-91,69,-92,62,-80,-16,77,1,
-6,-69,96,32,19,39,8,48,-92,-84,31,76,-53,-92,76,-94,67,-81,-15,83,1,
0,-69,97,30,15,44,9,48,-94,-88,33,77,-52,-95,76,-97,62,-81,-17,78,1,
-12,-16,-72,24,-84,96,79,31,67,60,-35,9,-39,-76,97,-48,-98,11,-47,-27,-1,
-11,-24,-75,27,-78,94,80,31,68,61,-31,10,-39,-78,105,-45,-86,9,-42,-27,-1,
1,-68,101,26,20,40,12,50,-89,-84,43,77,-51,-90,74,-92,70,-79,-12,80,1,
-10,-24,-72,19,-89,98,77,31,66,59,-36,6,-40,-76,102,-53,-92,10,-49,-31,-1,
-3,-67,95,34,17,41,8,48,-92,-88,35,77,-54,-92,78,-95,65,-82,-16,80,1,
-6,-73,97,25,14,40,7,45,-90,-90,33,76,-51,-93,74,-95,58,-81,-19,75,1,
-6,-71,96,30,15,39,8,46,-95,-92,39,73,-55,-93,73,-94,59,-80,-17,80,1,
-14,-20,-76,22,-83,97,72,35,67,56,-38,6,-43,-75,95,-45,-96,9,-49,-30,-1,
-6,-69,96,33,15,37,7,46,-94,-87,36,79,-54,-94,74,-93,63,-80,-18,77,1,
-9,-23,-72,20,-84,96,77,30,67,60,-36,8,-42,-77,100,-49,-89,10,-43,-28,-1,
-13,-24,-79,20,-80,97,76,34,67,59,-38,9,-41,-76,97,-45,-95,8,-47,-28,-1,
-14,-27,-73,20,-84,96,79,36,68,61,-35,8,-41,-75,102,-49,-93,10,-46,-30,-1,
-1,-70,94,29,15,38,7,46,-93,-88,35,74,-55,-93,72,-96,62,-80,-17,77,1,
-8,-69,90,28,13,41,3,48,-93,-90,40,78,-53,-96,75,-96,65,-80,-14,78,1,
-9,-22,-73,23,-82,99,77,33,68,60,-32,7,-38,-73,101,-43,-90,11,-45,-26,-1,
-12,-28,-72,18,-84,98,74,33,67,61,-32,6,-38,-72,99,-48,-94,9,-45,-29,-1,
-1,-69,95,28,15,42,8,45,-94,-90,37,77,-52,-91,71,-98,64,-81,-16,74,1,
-13,-28,-73,21,-85,97,76,33,67,57,-34,2,-39,-77,97,-49,-97,9,-48,-32,-1,
-10,-22,-73,23,-82,99,78,35,67,59,-33,7,-39,-75,99,-44,-93,9,-46,-30,-1,
-13,-25,-73,18,-78,95,79,32,67,59,-36,8,-42,-80,99,-46,-92,7,-44,-29,-1,
-3,-69,102,32,16,43,12,48,-91,-89,38,81,-48,-92,76,-93,63,-80,-15,76,1,
-3,-69,94,24,18,38,4,47,-92,-91,35,74,-51,-96,70,-95,57,-82,-16,81,1,
-13,-24,-72,25,-82,94,74,33,67,61,-32,7,-40,-76,100,-51,-88,11,-46,-29,-1,
-6,-70,89,26,14,39,7,46,-95,-84,37,74,-54,-97,75,-97,63,-80,-17,80,1,
-7,-70,94,28,13,40,6,48,-95,-83,38,72,-54,-96,76,-95,62,-81,-19,79,1,
-12,-20,-75,23,-85,98,80,30,69,58,-37,6,-39,-78,95,-45,-94,9,-46,-30,-1,
-13,-16,-71,24,-81,99,75,37,68,60,-36,8,-38,-75,99,-46,-94,11,-46,-27,-1,
-8,-24,-77,22,-78,93,80,31,66,62,-34,6,-41,-74,98,-50,-96,8,-46,-30,-1,
-7,-71,93,30,15,38,10,47,-95,-88,33,74,-50,-96,72,-95,63,-79,-17,77,1,
-10,-28,-76,19,-84,94,79,31,67,56,-33,5,-39,-77,99,-48,-91,7,-47,-31,-1,
-4,-72,97,29,16,37,10,48,-94,-94,37,76,-54,-94,75,-96,67,-81,-17,77,1,
-16,-23,-71,25,-78,96,80,30,68,61,-32,5,-39,-76,99,-47,-94,11,-46,-28,-1,
-8,-73,96,23,14,38,7,45,-95,-92,37,71,-54,-98,73,-98,65,-82,-18,78,1,
-4,-71,94,26,15,40,9,47,-91,-89,38,74,-52,-92,77,-98,63,-81,-16,74,1,
-6,-24,-76,23,-81,96,79,34,67,57,-35,5,-40,-77,99,-48,-91,11,-48,-29,-1,
-9,-70,97,29,12,40,8,43,-91,-89,35,75,-53,-94,78,-98,63,-81,-16,76,1,
-8,-65,96,29,17,41,11,47,-94,-86,38,76,-53,-92,76,-96,65,-81,-15,76,1,
-2,-68,93,27,16,39,12,47,-92,-88,40,75,-52,-97,72,-96,62,-84,-17,73,1,
-12,-27,-82,19,-83,95,75,29,68,55,-36,10,-44,-78,97,-48,-97,8,-45,-32,-1,
-4,-68,95,25,17,41,9,45,-94,-90,36,77,-53,-95,71,-96,65,-81,-18,80,1,
-12,-22,-76,28,-84,96,73,39,64,59,-38,7,-41,-79,95,-51,-94,8,-45,-32,-1,
-13,-25,-73,15,-84,97,69,36,66,59,-35,4,-40,-75,101,-50,-94,10,-51,-29,-1,
-11,-25,-75,25,-82,97,77,28,68,61,-37,7,-40,-75,97,-46,-92,11,-46,-30,-1,
-13,-25,-76,22,-86,95,76,34,65,61,-35,6,-42,-75,100,-52,-96,11,-49,-30,-1,
-13,-26,-72,17,-86,96,76,38,67,58,-36,6,-43,-76,96,-47,-96,10,-45,-29,-1,
-12,-21,-74,22,-84,92,79,34,66,59,-35,4,-37,-76,97,-54,-92,10,-47,-28,-1,
-13,-24,-72,24,-83,98,77,36,67,58,-30,3,-37,-75,101,-48,-92,12,-46,-28,-1,
