-63,-24,29,-68,-28,30,-58,-36,-60,-37,23,-13,-68,-36,97,-92,-12,46,-81,92,-1,
-39,-30,23,-75,-58,92,77,-67,99,-60,-26,-20,49,-79,-64,-74,18,38,-64,89,-1,
28,52,1,-71,28,44,64,-87,90,70,-38,98,73,-34,90,-32,-21,-41,70,76,-1,
20,54,-5,-68,23,37,66,-94,86,66,-45,97,75,-36,95,-36,-24,-45,70,75,-1,
-61,-30,22,-63,-32,24,-59,-38,-62,-44,25,-6,-64,-42,95,-87,-12,53,-88,94,-1,
-57,-24,27,-59,-24,25,-55,-36,-58,-36,28,-7,-63,-34,97,-86,-6,51,-85,100,-1,
28,51,-1,-74,24,44,65,-95,88,63,-41,98,72,-31,92,-34,-24,-51,71,77,-1,
78,73,-86,-20,-62,68,-55,55,79,6,34,-50,52,-14,23,73,-90,57,-26,-36,-1,
79,73,-82,-27,-53,71,-57,55,78,12,33,-49,55,-18,27,73,-89,58,-17,-41,-1,
80,80,-81,-30,-50,70,-58,52,82,10,35,-48,58,-18,26,77,-86,57,-15,-41,-1,
21,47,-2,-75,14,38,66,-97,86,62,-48,92,74,-36,91,-37,-27,-49,60,76,-1,
-45,-34,16,-81,-60,87,71,-68,93,-64,-26,-23,47,-79,-68,-82,16,37,-69,84,-1,
81,79,-82,-26,-55,71,-57,52,79,8,34,-54,57,-13,27,76,-87,55,-19,-38,-1,
-40,-35,20,-82,-63,91,70,-63,94,-66,-22,-26,53,-77,-71,-73,14,34,-62,89,-1,
83,79,-79,-20,-51,74,-52,58,81,13,39,-50,63,-17,32,72,-87,61,-14,-37,-1,
84,74,-84,-24,-55,68,-49,55,78,10,31,-49,56,-18,26,69,-90,51,-11,-39,-1,
54,-90,94,98,79,-91,-58,-102,51,41,-81,10,-57,2,69,-73,-63,88,-21,49,1,
-39,-29,25,-78,-60,91,77,-69,94,-60,-24,-24,46,-79,-66,-77,18,37,-67,87,-1,
83,80,-79,-20,-51,77,-50,56,82,14,39,-48,56,-12,30,77,-88,60,-15,-36,-1,
-37,-31,20,-82,-63,92,70,-65,98,-68,-23,-25,49,-83,-62,-74,13,39,-68,87,-1,
20,48,-1,-78,17,34,66,-98,80,65,-46,90,73,-35,86,-32,-28,-53,65,73,-1,
-65,-24,20,-66,-32,23,-58,-35,-70,-37,25,-12,-65,-40,94,-90,-11,50,-89,87,-1,
54,-99,94,91,78,-98,-59,-102,47,34,-84,6,-56,-6,67,-80,-74,84,-26,41,1,
24,52,-3,-72,18,40,66,-96,88,66,-45,94,74,-34,92,-36,-24,-47,66,71,-1,
26,51,-2,-71,16,41,63,-92,84,64,-39,96,79,-34,95,-38,-19,-48,71,77,-1,
54,-92,91,98,77,-90,-62,-95,46,34,-80,11,-59,-2,66,-77,-67,89,-23,46,1,
62,-97,90,98,83,-93,-62,-93,48,32,-81,15,-60,0,63,-74,-70,87,-25,45,1,
-37,-34,23,-79,-60,93,74,-66,93,-61,-20,-26,53,-76,-65,-76,14,37,-64,91,-1,
54,-94,98,96,80,-92,-58,-97,45,31,-80,12,-59,-3,69,-81,-69,92,-22,38,1,
-59,-32,27,-66,-31,28,-54,-38,-60,-36,26,-7,-65,-40,95,-87,-6,51,-85,95,-1,
26,52,-1,-66,17,45,63,-90,88,66,-40,97,75,-32,94,-33,-28,-44,70,80,-1,
52,-97,97,92,82,-96,-57,-97,45,37,-83,10,-56,-3,71,-78,-70,90,-30,45,1,
-39,-34,21,-80,-58,93,75,-65,91,-64,-24,-23,53,-78,-67,-75,14,40,-64,88,-1,
-58,-27,24,-65,-30,29,-59,-39,-62,-40,28,-10,-60,-38,95,-86,-9,50,-87,99,-1,
27,49,6,-74,20,43,68,-89,85,64,-42,98,73,-31,91,-29,-27,-44,66,74,-1,
23,55,1,-73,22,43,63,-87,83,67,-40,95,79,-31,94,-34,-22,-48,68,78,-1,
76,72,-87,-23,-57,72,-55,49,77,9,30,-52,58,-20,21,69,-89,53,-15,-46,-1,
24,54,-3,-72,19,39,64,-95,85,71,-47,94,75,-34,90,-29,-24,-47,67,77,-1,
-43,-36,18,-81,-68,87,70,-70,94,-64,-35,-25,42,-83,-70,-80,14,29,-66,79,-1,
54,-92,92,95,80,-92,-63,-94,43,25,-82,12,-62,-1,66,-83,-66,83,-25,41,1,
53,-99,92,91,76,-94,-58,-97,44,38,-84,6,-58,-4,67,-82,-76,90,-32,42,1,
-59,-23,23,-64,-30,30,-58,-32,-60,-36,28,-6,-59,-37,98,-89,-9,53,-83,92,-1,
79,84,-85,-22,-53,74,-54,58,83,13,37,-47,59,-13,25,75,-84,56,-17,-40,-1,
-66,-30,25,-62,-33,26,-54,-37,-63,-39,24,-9,-64,-37,92,-88,-8,50,-86,90,-1,
-65,-21,24,-60,-30,25,-53,-37,-62,-37,26,-11,-59,-41,94,-86,-11,54,-88,93,-1,
-61,-24,26,-67,-34,27,-60,-33,-64,-38,26,-10,-60,-39,96,-83,-6,54,-84,97,-1,
56,-101,95,89,76,-94,-61,-97,41,32,-84,8,-63,1,63,-80,-69,83,-25,40,1,
23,55,-4,-69,19,40,62,-92,84,66,-45,95,78,-37,90,-31,-27,-45,65,75,-1,
53,-91,92,94,76,-91,-57,-95,38,39,-85,7,-58,0,63,-82,-66,86,-25,41,1,
-37,-28,19,-75,-62,94,74,-60,96,-60,-23,-22,50,-83,-63,-73,16,38,-68,90,-1,
23,56,-3,-76,16,43,65,-91,86,63,-44,98,74,-35,94,-32,-22,-47,66,71,-1,
-37,-30,21,-79,-64,93,70,-63,92,-60,-21,-24,50,-86,-65,-71,16,39,-67,87,-1,
77,75,-83,-25,-54,76,-54,50,77,12,34,-52,51,-16,26,73,-90,57,-17,-41,-1,
-61,-29,25,-64,-30,26,-57,-36,-63,-37,26,-10,-64,-40,93,-91,-15,50,-89,86,-1,
-40,-38,26,-85,-61,89,72,-67,88,-62,-24,-28,49,-85,-64,-80,15,32,-64,82,-1,
55,-99,93,91,78,-95,-62,-97,44,31,-82,8,-60,-3,64,-79,-71,87,-25,41,1,
22,49,-1,-74,20,40,66,-94,86,66,-43,96,70,-31,92,-32,-28,-48,69,75,-1,
23,54,-3,-73,23,40,63,-96,84,64,-45,95,74,-33,89,-36,-27,-51,69,74,-1,
21,60,0,-67,21,36,68,-94,81,63,-43,92,78,-33,93,-33,-28,-50,68,75,-1,
-38,-28,24,-79,-60,95,75,-65,101,-57,-22,-21,52,-78,-64,-72,17,38,-63,89,-1,
23,54,-4,-68,23,38,65,-91,88,64,-43,98,73,-32,96,-30,-25,-44,67,79,-1,
79,75,-83,-20,-57,72,-51,54,83,12,34,-45,53,-11,23,71,-85,63,-22,-34,-1,
25,51,0,-70,22,39,69,-92,82,65,-45,94,75,-33,94,-33,-25,-48,65,79,-1,
-38,-38,20,-82,-63,87,72,-65,90,-62,-32,-25,47,-85,-68,-74,14,36,-66,86,-1,
79,78,-84,-23,-58,70,-53,51,82,7,37,-50,53,-16,25,78,-93,55,-19,-40,-1,
80,73,-86,-22,-58,73,-56,56,80,8,34,-52,54,-15,23,73,-88,60,-22,-38,-1,
53,-90,96,96,76,-87,-63,-98,43,32,-84,10,-58,-5,67,-88,-68,82,-27,41,1,
-33,-31,25,-78,-61,91,76,-65,98,-63,-22,-22,52,-80,-61,-75,19,35,-61,94,-1,
27,49,-2,-75,16,39,63,-94,84,67,-44,94,72,-38,92,-39,-27,-46,68,67,-1,
-64,-25,18,-63,-28,26,-55,-38,-63,-44,28,-11,-60,-40,94,-85,-5,50,-83,92,-1,
-42,-33,21,-80,-65,90,74,-65,94,-58,-29,-26,46,-82,-71,-75,15,37,-70,85,-1,
-45,-36,20,-85,-64,84,67,-71,91,-66,-25,-30,50,-85,-72,-79,13,33,-66,84,-1,
53,-94,88,91,72,-96,-61,-95,46,32,-82,4,-62,1,63,-82,-69,88,-23,42,1,
-41,-35,20,-84,-62,89,71,-63,92,-63,-27,-24,50,-83,-70,-77,17,33,-66,86,-1,
22,54,-1,-64,25,43,63,-92,93,63,-41,100,79,-33,98,-31,-26,-45,67,79,-1,
79,72,-85,-24,-56,70,-51,51,83,11,30,-47,55,-18,19,77,-90,56,-14,-42,-1,
-44,-28,22,-79,-62,91,71,-64,92,-60,-24,-22,50,-83,-67,-76,16,36,-64,87,-1,
60,-99,99,95,83,-86,-63,-88,41,35,-77,12,-60,6,73,-78,-66,87,-25,48,1,
72,77,-86,-26,-58,70,-58,51,74,5,32,-55,51,-15,22,69,-90,53,-24,-43,-1,
53,-96,94,93,81,-95,-57,-95,45,35,-76,7,-56,0,68,-77,-67,89,-26,45,1,
80,76,-80,-18,-56,73,-49,56,82,10,40,-45,62,-20,32,71,-87,63,-11,-33,-1,
76,78,-84,-22,-58,73,-56,56,84,11,34,-52,59,-15,26,76,-89,58,-16,-41,-1,
21,48,-5,-75,22,41,64,-97,89,60,-45,98,70,-34,92,-32,-25,-51,65,78,-1,
-67,-29,25,-62,-32,26,-61,-32,-65,-40,28,-13,-60,-40,93,-91,-13,51,-92,90,-1,
-36,-30,22,-78,-63,90,72,-61,96,-61,-23,-20,51,-83,-57,-72,14,40,-63,93,-1,
-67,-28,21,-67,-37,24,-60,-40,-68,-42,24,-13,-65,-47,93,-92,-17,48,-94,93,-1,
79,76,-88,-21,-58,70,-54,52,77,9,35,-49,55,-20,28,75,-89,59,-19,-36,-1,
76,74,-85,-25,-60,71,-61,56,78,10,34,-49,52,-16,25,69,-93,59,-21,-40,-1,
19,52,-6,-77,20,38,58,-93,86,63,-44,95,77,-36,94,-37,-24,-51,65,73,-1,
80,77,-82,-17,-54,71,-48,55,83,12,30,-44,55,-9,24,75,-88,58,-17,-37,-1,
76,82,-86,-22,-56,71,-57,56,84,10,30,-48,58,-12,27,71,-87,58,-19,-43,-1,
77,79,-85,-24,-56,69,-56,54,78,16,35,-49,55,-17,30,74,-85,54,-15,-37,-1,
-63,-24,26,-66,-32,28,-62,-35,-60,-37,22,-12,-63,-36,93,-94,-10,54,-89,99,-1,
-43,-33,18,-80,-64,91,70,-63,88,-68,-20,-27,48,-76,-72,-74,12,35,-66,84,-1,
-63,-29,21,-67,-29,26,-62,-37,-66,-38,28,-9,-68,-38,95,-87,-11,48,-87,92,-1,
22,56,-4,-73,24,43,65,-91,87,68,-40,100,72,-27,95,-31,-26,-47,70,79,-1,
52,-95,91,94,78,-97,-58,-98,46,35,-83,9,-62,-1,65,-77,-73,90,-24,42,1,
-37,-34,21,-78,-61,92,71,-66,93,-64,-24,-24,53,-82,-66,-75,18,33,-62,88,-1,
-41,-35,24,-77,-64,96,75,-68,95,-58,-28,-26,54,-81,-64,-77,15,39,-65,88,-1,
-62,-29,20,-68,-28,26,-60,-43,-63,-41,24,-12,-65,-41,91,-91,-17,45,-89,92,-1,
-42,-32,21,-81,-61,91,75,-67,96,-63,-24,-24,50,-80,-67,-78,15,38,-67,86,-1,
-57,-27,26,-68,-28,27,-59,-35,-61,-35,22,-13,-66,-34,96,-92,-6,50,-83,94,-1,
55,-99,91,90,77,-89,-60,-97,37,37,-79,2,-61,-5,65,-83,-70,81,-28,42,1,
83,73,-83,-25,-60,71,-54,52,80,9,37,-49,53,-17,27,74,-94,60,-14,-38,-1,
53,-94,90,94,74,-92,-58,-101,43,38,-86,6,-60,-4,65,-81,-73,84,-29,48,1,
24,54,-1,-74,20,41,68,-94,84,64,-44,93,73,-31,92,-33,-27,-52,69,76,-1,
-41,-31,22,-82,-60,88,75,-63,89,-68,-24,-22,47,-83,-66,-78,16,32,-65,84,-1,
-39,-33,25,-82,-63,92,71,-65,93,-65,-22,-26,46,-81,-65,-76,13,40,-63,82,-1,
26,61,1,-72,20,49,68,-89,90,68,-40,102,78,-27,102,-28,-20,-53,73,75,-1,
58,-97,90,99,78,-94,-60,-96,48,36,-85,12,-58,3,63,-78,-68,88,-27,47,1,
18,58,0,-73,22,36,64,-91,81,66,-48,97,75,-35,96,-33,-26,-53,66,73,-1,
54,-93,99,94,81,-91,-55,-103,50,37,-81,14,-62,0,69,-78,-66,91,-29,45,1,
-43,-34,19,-83,-58,92,73,-64,97,-65,-24,-22,51,-83,-66,-75,15,40,-72,89,-1,
55,-92,96,101,81,-92,-57,-95,47,41,-78,14,-54,1,72,-73,-60,86,-16,48,1,
-39,-34,20,-82,-63,96,70,-62,90,-64,-29,-23,50,-79,-71,-72,15,35,-63,82,-1,
-60,-21,26,-59,-26,24,-54,-37,-55,-38,28,-9,-63,-32,94,-86,-8,54,-83,98,-1,
83,74,-80,-23,-52,70,-53,58,80,9,41,-50,58,-19,30,70,-86,60,-18,-35,-1,
-41,-32,23,-81,-68,90,72,-64,92,-66,-22,-27,47,-85,-61,-77,13,35,-65,86,-1,
79,79,-83,-21,-54,75,-53,52,81,5,40,-54,59,-16,26,77,-93,59,-19,-44,-1,
